,name,album,artist,release date,length,popularity,lyrics
10,Jambalaya (On The Bayou),The Best Of Fats Domino,Fats Domino,1988-03-03,144066,0,"

Goodbye, Joe, me gotta go, me oh my oh
Me gotta go, pole the pirogue down the bayou
My Yvonne, the sweetest one, me oh my oh
Son of a gun, we'll have big fun on the bayou

Jambalaya and a crawfish pie and fil gumbo
'Cause tonight I'm gonna see my ma cher amio
Pick guitar, fill fruit jar and be gayo
Son of a gun, we'll have big fun on the bayou

Thibodaux, Fontaineaux, the place is buzzin'
Kinfolk come to see Yvonne by the dozen
Dress in style and go hog wild, me oh my oh
Son of a gun, we'll have big fun on the bayou

Jambalaya and a crawfish pie and fil gumbo
'Cause tonight I'm gonna see my ma cher amio
Pick guitar, fill fruit jar and be gayo
Son of a gun, we'll have big fun on the bayou

"
11,True Love Ways,Gold,Buddy Holly,2005-10-11,168706,1,"

Just you know why
Why you and I
Will by and by
Know true love ways

Sometimes we'll sigh
Sometimes we'll cry
And we'll know why
Just you and I
Know true love ways

Throughout the days
Our true love ways
Will bring us joys to share
With those who really care

Sometimes we'll sigh
Sometimes we'll cry
And we'll know why
Just you and I
Know true love ways

Throughout the days
Our true love ways
Will bring us joys to share
With those who really care

Sometimes we'll sigh
Sometimes we'll cry
And we'll know why
Just you and I
Know true love ways

"
12,Beyond the Sea,That's All,Bobby Darin,1959,172480,67,"

Somewhere beyond the sea
Somewhere waiting for me
My lover stands on golden sands
And watches the ships that go sailing

Somewhere beyond the sea
She's there watching for me
If I could fly like birds on high
Then straight to her arms
I'd go sailing

It's far beyond the stars
It's near beyond the moon
I know beyond a doubt
My heart will lead me there soon

We'll meet beyond the shore
We'll kiss just as before
Happy we'll be beyond the sea
And never again I'll go sailing

I know beyond a doubt
My heart will lead me there soon
We'll meet (I know we'll meet) beyond the shore
We'll kiss just as before
Happy we'll be beyond the sea
And never again I'll go sailing

No more sailing
So long sailing
Bye, bye sailing...

"
13,Unforgettable,Unforgettable,Nat King Cole,1954-01-01,191973,65,"

[Chorus]
Unforgettable
That's what you are
Unforgettable
Tho' near or far

[Verse 1]
Like a song of love that clings to me
How the thought of you does things to me
Never before
Has someone been more...

[Chorus]
Unforgettable
In every way
And forever more
That's how you'll stay

[Verse 2]
That's why, darling, it's incredible
That someone so unforgettable
Thinks that I am
Unforgettable, too

[Interlude]

[Chorus]
Unforgettable
In every way
And forever more
That's how you'll stay

[Verse 3]
That's why, darling, it's incredible
That someone so unforgettable
Thinks that I am
Unforgettable, too

"
14,Sea Of Love,Golden Hits forever V5,Various Artists,2009-02-15,144600,0,"

[Highland - Solo Tu]
Bello sai solo tu
Con i tuoi occhi belli blu
Bello sai solo tu
Voli con me lassú
Bello sai solo tu
Fai amare me di piú

[Rollergirl - Superstar]
You, You are my Superstar
Do you wanna stay with me
Like the flower and the bee?
You were whisper to me
Oh baby, oh baby, baby oh oh

You, You are my Superstar
Do you wanna stay with me
Like the flower and the bee?
You were whisper to me
Oh baby, oh baby, baby oh oh

[Camilot - Amore]
No one can love you more
Amore amor
I've never been inlove before
Amore amor
So good, so good
So good, my love
So good, so good
So good, my love
You don't love me

[JK - You Got Me Dancing]
I know you got me dancing
Standing with no other
I know you got me dancing
Turning me around
I know you got me dancing
Standing with no other
I know you got me dancing dancing dancing

[Bimba - Hey Now]
Hey now-ow, na na na na na
Hey now-ow, na na na na
Hey now-ow, na na na na na
Hey now-ow, na na na na

[Usura & Datura - Infinity]
One two three four
Shamen knockin' at the door
Five six seven eight
Close your eyes for innerspace
Nine ten eleven
Destination heaven
Numberless reality
Vision of infinity

Sha la la la
Sha - la la la la la
Sha la la la
Sha la la la la la la
Sha la la la
Sha - la la la la la
Sha la la la
Sha la la la la la la

[Molella - Love Last Forever]
Finche vivrai tu mi amerai
Love last forever make me fly
Finche vivro io ti amero
As long as you live I'll give you more

Finche vivrai tu mi amerai
Love last forever make me fly
Finche vivro io ti amero
As long as you live I'll give you more

[Stefy Nrg - It's a Fable]
It's a fable it's a dream
It's a song for you and me
It's a fable it's a dream
We could make it last forever
It's a fable it's a dream
It's a perfect moment to live
It's a fable it's a dream
That could happen just once in a life time

[Baracuda - Where Is The Love]
Where is the love in every fading rainbow
High above trees below the moon and sun
Where is the love in every black-eyed ocean
Where is the love

Where is the love in every left down heartbeat
Glamour and fall is what I'm thinking of
Where is the love how could you say it's over
Where is the love

[Alex C. feat. Yasmin K. - Angel of Darkness]
Angel of Darkness
Angel of Darkness
The world is in your hand
But I will fight until the end

Angel of Darkness
Angel of Darkness
Don´t follow your command
But I will fight and I will stand

[Astroline - Close My Eyes]
Wo Oh Ta de da dumb dumb baby!
Wo Oh Ta de da dumb dumb baby!
Wo Oh Ta de da dumb dumb baby!
Wo Oh Ta de da dumb dumb baby!
I close my eyes, I'll never let you go

[Isabel - Will My Heart Survive]
Will my heart survive?
I know you are the only one
The love of all my life, oh baby
Will my heart survive?
My love is here, but you are gone
Keep this love alive

[Tune Up! - Bounce]
I hold you tight
Oh baby bounce with me I feel the energy
A magic love so bright is coming over me
Oh baby bounce with me and be my fantasy tonight
I hold you tight oh baby

Bounce with me I feel the energy
A magic love so bright is coming over me
Oh baby bounce with me and be my fantasy tonight
I hold you tight oh baby

[Cascada - Ready For Love]
You got me deeper than deep, I'm constantly flying
I'm running around but there's no place to hide
I start to talk in my sleep, our souls have divided
Why can't they forgive me these demons inside
Deeper than deep, I'm constantly flying
My heart starts to shiver for I was letting up
I start to talk in my sleep, cause our souls have divided
How can it be that you're ready for love

Ready for love

[Baracuda - I Will Love Again]
I will love again
Though my heart is breaking
I will love again
Stronger than before

I will love again
Even if it takes a lifetime to get over you
Heaven only knows
Oh-oh

If I'm true to myself
Nobody else can take the place of you
But I've got to move on
Tell me what else can I do

[Cascada - Dangerous]
Give me a break
I'm melting away
You're so dangerous
Or is it too late?
Gotta know what's on your mind
I'm out of control
Cause you want it all
You're so dangerous
My biggest mistake
I'm blinded by your eyes
Dangerous

[Baby Alice - Pina Colada Boy]
Pina colada boy, you make the girls go ahh
And when the sun goes down you make my world spin round
Pina colada boy, you make the girls go ahh
But when the suns back high baby I wave bye bye

[Cascada - Truly Madly Deeply]
I wanna stand with you on a mountain
I wanna bathe with you in the sea
I wanna lay like this forever
Until the sky falls down on me

I wanna stand with you on a mountain
I wanna bathe with you in the sea
I wanna lay like this forever
Until the sky falls down on me

[Kat DeLuna - Run The Show]
I say no-oh-oh
If you wanna take it slow-oh-oh
Catch up well now let's go-oh-oh
Together we run the show-oh-oh

I say no-oh-oh
If you wanna take it slow-oh-oh
Don't stop well now let's go-oh-oh
Together we run the show-oh-oh-oh-oh-oh-oh

[Getter Jaani - Rockefeller Street]
1273 down to Rockefeller street
Life is marchin' on do you feel that
1273 down to Rockefeller street
Everything is more than surreal

We singin'
1273 down to Rockefeller street
Life is marchin' on do you feel that
1273 down to Rockefeller street
Everything is more than surreal

[Snyder & Ray - Together In Love]
Just stay together in love
You can do it
Just stay together in love
Like you do

By the ocean, we will do it
So hold me baby, I just want to be with you

Just stay together in love
You can do it
Just stay together in love
Like you do

By the ocean, we will do it
So hold me baby, I just want to be with you

[DJ Spyne & Pippo Palmieri - Deep In My Soul]
Deep in my soul
I feel love is true and strong
I won't be afraid of losing you
Just you and me
Is something but it can't go wrong
I never really thought this to be true
A game for fools

[Cascada - Last Christmas]
Last Christmas, I gave you my heart
But the very next day, you gave it away
This year, to save me from tears
I'll give it to someone special

Last Christmas, I gave you my heart
But the very next day, you gave it away
This year, to save me from tears
I'll give it to someone special

[Melanie Flash - One In A Million]
You're one in a million, you're once in a lifetime
You made me discover one of the stars above us
You're one in a million, you're once in a lifetime
You made me discover one of the stars above us
You're one in a million, you're once in a lifetime
You made me discover one of the stars above us
You're one in a million, you're once in a lifetime
You made me discover one of the stars above us
You're one in a million, woah
You're one in a million, woah
You're one in a million

[Fantasy Project - Dam Dadi Doo]
Dam dadi doo dam dam didoodidam
Dam dadi doo dam dam didoodidam
Dam dadi doo dam dam didoodidam
Dam dadi doo dam dam didoodidam
Dance to the beat, dance to the beat

[Jan Wayne and Scarlet - I Touch Myself]
Ohh
I don't want anybody else
When I think about you, I touch myself (Ohh)
I don't want anybody else, oh no, oh no, oh no
Ohh
I don't want anybody else
When I think about you, I touch myself (Ohh)
I don't want anybody else, oh no, oh no, oh no
(When I think about you)
(I touch myself)
I don't want anybody else
(When I think about you)
(I touch myself)
(When I think about you)

[DJ Allstar feat. Naz - Last Christmas]
Last Christmas, I gave you my heart
But the very next day, you gave it away
This year, to save me from tears
I'll give it to someone special

Last Christmas
I'll give it to someone special

A crowded room, friends with tired eyes
I'm hiding from you and your soul of ice
My God I thought you were someone to rely on
Me? I guess I was a shoulder to cry on

A face on a lover with a fire in his heart
A man undercover but you tore me apart
Oh now I've found a real love
You'll never fool me again

[Bermuda Loverz - My Girl]
Ladeedada
I've been around my girl
I look into her eyes
Ladadeedada
Ladadeedada
It's all about my girl
I look into her eyes
Ladadeedada

[Belle Lawrence - Bad Day]
Cause you had a bad day
You're taking one down
You sing a sad song just to turn it around
You say you don't know
You tell me don't lie
You work at a smile, and you go for a ride
You had a bad day
The camera don't lie
You're coming back down, and you really don't mind
You had a bad day
You had a bad day

[Digital Sexy - Til Death]
Help my mind
Yeah, I'm losing it
Take my life
But I'm cool with it
So hot y'all the music
So loud, I don't know what to do with it

Help my mind
Yeah, I'm losing it

Like dancin' with the devil
I could do this all night
Til death do we party, with the music I die

[Yamboo - Feelings]
Feelings, feelings
Aye-i-aye-i-aye
Come together
Have a happy Christmas tonight
Woa-woa-woa
Feelings, feelings
Show your feelings
Aye-i-aye-i-aye
Come together
Have a happy Christmas tonight
Woa-woa-woa

[DJ Tronix - Be With You]
Take my hand, be lift away
To a place beyond the stars
I close my eyes and take a break
Be forever here my star
I need you here for all my days
Be together [?]
From now on to the end of days
[?]

"
15,I Can't Stop Loving You,"Modern Sounds in Country and Western Music, Vols 1 & 2",Ray Charles,2009-06-02,256120,61,"

[Chorus]
(I can't stop loving you)
I've made up my mind
To live in memories of the lonesome times
(I can't stop wanting you)
It's useless to say
So I'll just live my life in dreams of yesterdays
(Dreams of yesterday)

[Verse 1]
Those happy hours that we once knew
Though long ago, they still make me blue
They say that time heals a broken heart
But time has stood still since we've been apart

[Chorus]
(I can't stop loving you)
I've made up my mind
To live in memories of the lonesome times
(I can't stop wanting you)
It's useless to say
So I'll just live my life in dreams of yesterdays

[Verse 2]
(Those happy hours) Those happy hours
(That we once knew) That we once knew
(Though long ago) Though long ago
(They still make me blue) They still make me blue
(They say that time) They say that time
(Heals a broken heart) Heals a broken heart
(But time has stood still) Time has stood still
(Since we've been apart) Since we've been apart

[Chorus]
(I can't stop loving you)
I said I've made up my mind
To live in memories of the lonesome times
Sing the song to me
(I can't stop wanting you)
It's useless to say
So I'll just live my life of dreams of yesterdays
(Of yesterdays)

"
16,All Shook Up,Elvis' Golden Records,Elvis Presley,1958-03-21,117080,57,"

[Verse 1]
Uh, well, a-bless my soul
What's wrong with me?
I'm itching like a man on a fuzzy tree
My friends say I'm actin' wild as a bug
I'm in love
I'm all shook up
Mm ooh, yeah, yeah

[Verse 2]
Well, my hands are shaky and my knees are weak
I can't seem to stand on my own two feet
Who do you thank when you have such luck?
I'm in love
I'm all shook up
Mm ooh, yeah, yeah

[Bridge]
Well, please don't ask me what's on my mind
I'm a little mixed up, but I feel fine
When I'm near the girl that I love best
My heart beats so it scares me to death

[Verse 3]
When she touched my hand, what a chill I got
Her lips are like a volcano that's hot
I'm proud to say that she's my buttercup
I'm in love
I'm all shook up
Mm ooh, yeah, yeah

[Bridge]
My tongue gets tied when I try to speak
My insides shake like a leaf on a tree
There's only one cure for this body of mine
That's to have that girl that I love so fine

[Verse 3]
She touched my hand, what a chill I got
Her lips are like a volcano that's hot
I'm proud to say that she's my buttercup
I'm in love
I'm all shook up
Mm ooh, yeah, yeah
Mm ooh, yeah, yeah
I'm all shook up

"
17,Dream Lover,The Ultimate Bobby Darin,Bobby Darin,2004-11-23,150706,59,"

[Verse 1]
Every night I hope and pray
A dream lover will come my way
A girl to hold in my arms
And know the magic of her charms

[Chorus 1]
Cause I want (yeah-yeah, yeah)
A girl (yeah-yeah, yeah)
To call (yeah-yeah, yeah)
My own (yeah-yeah, yeah)
I want a dream lover
So I don't have to dream alone

[Chorus 2]
Dream lover, where are you
With a love, oh, so true
And the hand that I can hold
To feel you near as I grow old

[Chorus 1]
Cause I want (yeah-yeah, yeah)
A girl (yeah-yeah, yeah)
To call (yeah-yeah, yeah)
My own (yeah-yeah, yeah)
I want a dream lover
So I don't have to dream alone

[Bridge]
Someday, I don't know how
I hope she'll hear my plea
Some way, I don't know how
She'll bring her love to me

[Chorus 2]
Dream lover, until then
I'll go to sleep and dream again
That's the only thing to do
Till all my lover's dreams come true

[Chorus 1]
Cause I want (yeah-yeah, yeah)
A girl (yeah-yeah, yeah)
To call (yeah-yeah, yeah)
My own (yeah-yeah, yeah)
I want a dream lover
So I don't have to dream alone

[Chorus 2]
Dream lover, until then
I'll go to sleep and dream again
That's the only thing to do
Till all my lover's dreams come true

[Chorus 1]
Cause I want (yeah-yeah, yeah)
A girl (yeah-yeah, yeah)
To call (yeah-yeah, yeah)
My own (yeah-yeah)
I want a dream lover
So I don't have to dream alone

[Outro]
Please don't make me dream alone
I beg you don't make me dream alone
No, I don't wanna dream alone

"
18,Ain't That A Shame,Fats Domino Swings,Fats Domino,1959-01-01,152200,57,"

[Verse 1]
You made me cry
When you said, ""good-bye""
Ain't that a shame?
My tears fell like rain
Ain't that a shame?
You're the one to blame

[Verse 2]
You broke my heart
When you said we'll part
Ain't that a shame?
My tears fell like rain
Ain't that a shame?
You're the one to blame

[Verse 3]
Oh, well, goodbye
Although I'll cry
Ain't that a shame?
My tears fell like rain
Ain't that a shame?
You're the one to blame

[Saxophone Solo]

[Verse 1]
You made me cry
When you said, ""good-bye""
Ain't that a shame?
My tears fell like rain
Ain't that a shame?
You're the one to blame

[Verse 3]
Oh well, goodbye
Although I'll cry
Ain't that a shame?
My tears fell like rain
Ain't that a shame?
You're the one to blame

"
19,Smile,The Nat King Cole Story,Nat King Cole,1991-01-01,173266,63,"

[Verse 1]
Smile though your heart is aching
Smile even though it's breaking
When there are clouds in the sky, you'll get by
If you smile through your fear and sorrow
Smile and maybe tomorrow
You'll see the sun come shining through for you

[Verse 2]
Light up your face with gladness
Hide every trace of sadness
Although a tear may be ever so near
That's the time you must keep on trying
Smile, what's the use of crying?
You'll find that life is still worthwhile
If you just smile
That's the time you must keep on trying
Smile, what's the use of crying?
You'll find that life is still worthwhile
If you just smile

"
20,It Doesn't Matter Anymore,20 Golden Greats: Buddy Holly Lives,Buddy Holly,1974-01-01,124000,0,"

[Verse]
There you go and baby, here am I
Well you left me here so I could sit and cry
Well Golly gee what have you done to me
Well I guess it doesn't matter anymore
Do you remember baby, last September
How you, held me tight each and every night
Well oopsie daisy, how you drove me crazy
But I guess it doesn't matter anymore

[Chorus]
There's no use in me a-crying
I've done everything
And now I'm sick of trying
I've thrown away my nights
And wasted all my days over you
Well you go your way, and I'll go mine
Now and forever 'till the end of time
I'll find somebody new and baby
We'll say we're through
And you won't matter anymore

[Chorus]
There's no use in me a-crying
I've done everything
And now I'm sick of trying
I've thrown away my nights
And wasted all my days over you
Well you go your way, and I'll go mine
Now and forever 'till the end of time
And I'll find somebody new and baby
We'll say we're through
And you won't matter anymore

"
21,Great Balls Of Fire,The Complete 1950's Masters - Jerry Lee Lewis,Jerry Lee Lewis,2013-07-11,116466,0,"

You shake my nerves and you rattle my brain
Too much love drives a man insane
You broke my will
But what a thrill
Goodness gracious, great balls of fire!

I laughed at love 'cause I thought it was funny
But you came along and you moved me honey
I've changed my mind
This love is fine
Goodness gracious, great balls of fire!

Kiss me baby
Ooh, it feels good
Hold me baby, yeah
You gotta let me love you like a lover should
You’re fine, so kind
I’m gon‘ tell this world that you're mine, mine, mine, mine

I chew my nails, I twiddle my thumbs
I'm gettin‘ nervous honey, but it sure is fun
Come on baby, you drive me crazy
Goodness gracious, great balls of fire!

(Piano solo)

Oh, kiss me baby
Ooh, feels good, yeah
Let me love you like a lover should
You're fine, so kind
I’m gon’ tell this world that you're mine, mine, mine, mine

I chew my nails and I twiddle my thumbs
I'm real nervous but it sure is fun
Come on baby, you’re driving me crazy
Goodness gracious, great balls of fire!

"
22,Wake up Little Susie,The Very Best of The Everly Brothers,The Everly Brothers,1964-08-01,123520,62,"

[Chorus:]
Wake up, little Susie, wake up
Wake up, little Susie, wake up

[Verse 1:]
We've both been sound asleep
Wake up, little Susie, and weep
The movie's over
It's four o'clock
And we're in trouble deep

[Chorus:]
Wake up, little Susie
Wake up, little Susie

[Verse 2:]
Well, what are we gonna tell your mama?
What are we gonna tell your pa?
What are we gonna tell all our friends
When they say, ""Ooh la la!""

[Chorus:]
Wake up, little Susie
Wake up, little Susie

[Verse 3:]
Well, I told your mama that
You'd be in by ten
Well, Susie, baby
Looks like we goofed again

Wake up, little Susie
Wake up, little Susie
We gotta go home

[Chorus:]
Wake up, little Susie, wake up
Wake up, little Susie, wake up

[Verse 4:]
The movie wasn't so hot
It didn't have much of a plot
We fell asleep
Our goose is cooked
Our reputation is shot

[Chorus:]
Wake up, little Susie
Wake up, little Susie

[Verse 5:]
Well, what are we gonna tell your mama?
What are we gonna tell your pa?
What are we gonna tell our friends
When they say, ""Ooh la la!""

[Chorus:]
Wake up, little Susie
Wake up, little Susie
Wake up, little Susie

"
23,I Get A Kick Out Of You,Sinatra And Swingin' Brass,Frank Sinatra,1962-07,194093,54,"

My story is much to sad to be told
But practically everything leaves me totally cold
The only exception I know is the case
When I'm out on a quiet spree, fighting vainly the old ennui
And I suddenly turn and see
Your fabulous face

I get no kick from champagne
Mere alcohol doesn't thrill me at all
So tell me why should it be true
That I get a kick out of you

Some, they may go for cocaine
I'm sure that if I took even one sniff
It would bore me terrifically, too
Yet I get a kick out of you

I get a kick every time I see you
Standing there before me
I get a kick though it's clear to see
You obviously do not adore me

I get no kick in a plane
Flying too high with some gal in the sky
Is my idea of nothing to do
Yet I get a kick
You give me a boot
I get a kick out of you

"
24,Rave On,Buddy Holly,Buddy Holly,1958,109960,56,"

[Verse 1]
A-we-a-he-a-hell
The little things you say and do
Make me want to be with you-ah-hoo

[Chorus 1]
A-Rave on, it's a crazy feeling and-a
I know it's got me reeling
When you say, I love you-hoo, rave on

[Verse 2]
The way you dance a-and hold me tight
The way you kiss and say goodni-hi-ight

[Chorus 1]
A-Rave on, it's a crazy feeling and-a
I know it's got me reeling
When you say, I love you-hoo, rave on

[Chorus 2][x2]
A-well rave on, a-it's a crazy feeling and
I know, it's got me reeling
I'm so glad, that you're revealing
Your love for me
Rave on, rave on and tell me
Tell me, not to be lonely
Tell me, you love me only
Rave on to me

"
25,You Send Me,Sam Cooke,Sam Cooke,1993,163560,0,"

[Chorus]
Darling, you send me
I know you send me
Darling, you send me
Honest you do, honest you do
Honest you do, whoa-oh

[Verse 1]
You thrill me
I know you, you, you thrill me
Darling you, you, you, you thrill me
Honest you do

[Bridge]
At first I thought it was infatuation
But woo, it's lasted so long
Now I find myself wanting
To marry you and take you home, whoa-oh

[Chorus]
You, you, you, you send me
I know you send me
I know you send me
Honest you do

[Bridge]
(You send me)
Whoa, whenever I'm with you
(You send me)
I know, I know, I know when I'm near you
(You send me)
Mhm, mhm, honest you do, honest you do
Whoa, I know
(You send me)
I know, I know, I know, when you hold me
(You send me)
Whoa-oh, whenever you kiss me
(You send me)
Mhm, mhm, honest you do

At first I thought it was infatuation
But woo, it's lasted so long
Now I find myself wanting
To marry you and take you home

[Outro]
I know, I know, I know, you send me
I know you send me
Whoa-oh, you, you, you, you send me
Honest you do (Do, do, do, do)

"
26,Cheek To Cheek,Ella & Louis (Classics International Version),Ella Fitzgerald,1956,351893,0,"

Heaven, I'm in heaven
And my heart beats so that I can hardly speak
And I seem to find the happiness I seek
When we're out together dancing cheek to cheek

Heaven, I'm in heaven
And the cares that hung around me through the week
Seem to vanish like a gambler's lucky streak
When we're out together dancing cheek to cheek

Oh I love to climb a mountain
And reach the highest peak
But it doesn't thrill me half as much
As dancing cheek to cheek

Oh I love to go out fishing
In a river or a creek
But I don't enjoy it half as much
As dancing cheek to cheek

Now Mamma Dance with me
I want my arm(s) about you
That charm(s) about you
Will carry me through...

Heaven, I'm in heaven
And my heart beats so that I can hardly speak
And I seem to find the happiness I seek
When we're out together dancing cheek to cheek

Heaven, I'm in heaven
And my heart beats so that I can hardly speak
And I seem to find the happiness I seek
When we're out together dancing cheek to cheek

Heaven, I'm in heaven
And the cares that hung around me through the week
Seem to vanish like a gambler's lucky streak
When we're out together dancing cheek to cheek

Oh I love to climb a mountain
And reach the highest peak
But it doesn't thrill me half as much
As dancing cheek to cheek

Oh I love to go out fishing
In a river or a creek
But I don't enjoy it half as much
As dancing cheek to cheek

Come on and dance with me
I want my arm(s) about you
That charm(s) about you
Will carry me through...

Heaven, I'm in heaven
And my heart beats so that I can hardly speak
And I seem to find the happiness I seek
When we're out together dancing cheek to cheek

Dance with me
I want my arm(s) about you
That charm(s) about you
Will carry me through...

Heaven, I'm in heaven
And my heart beats so that I can hardly speak
And I seem to find the happiness I seek
When we're out together dancing cheek to cheek
Cheek to cheek
Cheek to cheek
Cheek to cheek

"
27,He'll Have to Go,The Essential Jim Reeves,Jim Reeves,1997-02-14,138640,53,"

[Verse 1]
Put your sweet lips a little closer to the phone
Let's pretend that we're together, all alone
I'll tell the man to turn the jukebox way down low
And you can tell your friend there with you he'll have to go

[Verse 2]
Whisper to me, tell me do you love me true
Or is he holding you the way I do?
Though love is blind, make up your mind, I've got to know
Should I hang up, or will you tell him he'll have to go?

[Bridge]
You can't say the words I want to hear
While you're with another man
Do you want me, answer yes or no
Darling, I will understand

[Verse 1]
Put your sweet lips a little closer to the phone
Let's pretend that we're together, all alone
I'll tell the man to turn the jukebox way down low
And you can tell your friend there with you he'll have to go

"
28,"Goodnite, It's Time to Go (Goodnight Sweetheart, Goodnight)",The Very Best of the Spaniels,The Spaniels,2007-10-30,160373,0,"

Goodnight, sweetheart, well, it's time to go
Goodnight, sweetheart, well, it's time to go
I hate to leave you, but I really must say
Goodnight, sweetheart, goodnight

Goodnight, sweetheart, well, it's time to go
Goodnight, sweetheart, well it's time to go
I hate to leave you, but I really must say
Goodnight, sweetheart, goodnight

Well, it's three o'clock in the morning,,
Baby, I just can't treat you right,,
Well, I hate to leave you, baby
Don't mean maybe, because I love you so

Now, my mother and my father
Might hear if I stay here too long
One kiss and we'll part
And you'll be going
You know I hate to see you go

"
