,50s,60s,70s,80s,90s,00s,10s
than,-0.10562892813228741,0.07315740496225605,0.005236423037519416,-0.0016314652128730839,-0.038918299332913665,0.004963733330439565,0.06282113134785607
thank,0.017733209747270575,-0.11975157725123742,0.045730253756068616,-0.0028824934693547338,0.0998422254210013,0.020820984272105044,-0.061492602475867915
that,0.09528115328454222,-0.011922031331911146,-0.0481795314708706,-0.04570418868378677,0.013814784542854114,-0.010829467221960013,0.0075392808811257615
the,-0.004440956298559767,0.008925337230974408,-0.0006910451074602762,0.011371671184604248,0.003910555354012573,-0.010508467841832129,-0.00856709452160125
their,-0.0642029317277383,0.304339414404368,0.09504983923403866,0.10418354067602996,0.06313475307197812,-0.026395595051961075,-0.476109020606662
them,-0.32326528502298396,-0.044617058170616314,0.07899792177350719,-0.009139883239890872,0.0623121712228493,0.10886078566185749,0.12685134777525178
then,0.07699054164859734,-0.03712300979517159,-0.07255308940447427,-0.04660969722152699,-0.05068780220827277,0.09267952186462941,0.03730353511619377
there,-0.045231690122811904,0.058851771418625805,0.031703681021185454,0.028835804219593194,0.004169797780793939,-0.01931634248169447,-0.059013021835688885
these,0.06865962806042503,-0.10419085583510661,-0.16080671257450688,-0.04041358906798436,0.0907283948962338,0.019894065012707695,0.12612906950829647
they,0.058807211990904634,-0.042841019821688614,0.016559278012818625,0.07018705885704037,-0.06797675097532328,-0.036567450114727035,0.001831672050948684
theyr,0.13942879860101653,0.005941217274170887,-0.134529611456616,-0.06858288867748094,0.06445999087188763,0.08133302433293153,-0.08805053094589509
thi,-0.023668048370390264,-0.08519409566331065,-0.06535168055042927,0.017948407669157822,0.017273714110092753,0.06899012189187385,0.0700015809130018
thing,0.010547364549651722,-0.07562898948094507,-0.017947225579002482,0.01993152360165637,0.015113705947739295,0.04204456882454293,0.005939052136369515
think,-0.020830577531991783,0.041367761883146836,0.03846383275391173,-0.03978241543943549,0.002445318960402307,0.006958123874445059,-0.028622044500498326
those,-0.103395953168606,-0.09418636885998664,0.12770139084778512,0.03587204627116135,0.022784711518809585,0.11781096414307951,-0.10658679075226599
though,0.5987667985561412,0.13994751763271493,0.093953948208018,-0.114319463560858,-0.34474743833815946,-0.23716886699118747,-0.1364324955066745
thought,-0.349279510809531,0.046962854209612874,0.041193407513358135,0.11418016845908241,0.14623906509523862,0.11900448494466855,-0.118300469412492
three,0.6560137854561076,-0.3039109522041885,-0.032918496597225275,-0.45324531222668313,-0.1305590243139282,0.35064498330185045,-0.08602498341617182
through,0.0036638098967143535,-0.029285706732003713,0.0644454261799545,0.02601914339676308,-0.03291994977233484,0.0053828839612035636,-0.037305606930310015
throw,0.2761464841648643,-0.10580167938920858,0.058920121165172916,-0.050656540649556804,-0.11843447780828335,-0.09771415989573524,0.03754025241275719
tight,0.27459504482558666,0.3501167689544988,0.10501767843656855,0.11879227552911967,-0.030958197404344644,-0.36114127890558634,-0.45642229143589214
til,-0.26014225314423756,0.04979703914998598,0.10224742067708831,-0.07594741670844556,-0.05444144429017525,0.06942204182926066,0.16906461248657595
till,0.15236605494084013,0.025154333183418778,0.04336999382721902,-0.12205898580028576,0.11775345018524007,-0.041823066465511996,-0.1747617798709498
time,-0.13632142971296277,0.010065380260909505,0.04870449070657722,0.02180994895677804,0.040859428016760374,-0.019274783350144414,0.034156965122075986
to,0.011376776548821412,0.03928003658470897,-0.005060085399011399,0.006154412401162545,0.0025106900733138753,-0.007325623170684623,-0.04693620703839793
today,0.018252178889070218,0.16185237860579615,-0.16737935297807355,-0.036787859415376004,-0.0679813961787852,0.12262205257734501,-0.03057800149998069
togeth,0.007473631676983332,0.08240250547786597,0.18586629057881138,0.11807904850155602,-0.06378215886332757,-0.1368784546591664,-0.1931608627127238
told,0.04825499701974643,0.0729915403346015,-0.11479741941820065,0.010961919274113526,-0.21565801276210353,0.07907757664479746,0.11916939890709283
tonight,0.11266799759967701,-0.10508852237965192,-0.07057844724301675,0.06029033355928695,-0.015493244592089851,-0.010267212132304379,0.02846909518805472
too,0.026506803462709394,0.030838819749567536,0.022916052768070724,0.011331851532317472,-0.03340383721090572,-0.04721233232324269,-0.010977357978537402
took,-0.2560330899593547,-0.024391639976895738,0.14945602967531407,0.14468189354658917,-0.138566897936522,0.0780866859854401,0.04676701866546889
top,0.5006763536821068,-0.22461875091571212,-0.06096789188831888,-0.12365864695652809,-0.1939168477801938,0.02204809696938795,0.0804376868893437
touch,-0.09360628594130024,-0.0023600094473308253,-0.057219392093075104,0.13724243858206275,0.0818449249453825,-0.02744746774971389,-0.0384542082960284
town,0.23345434489840525,-0.013694982074076283,0.07947862001289599,0.017763365899287818,-0.05494374156107597,-0.020463245235924386,-0.24159436193949024
tri,-0.046016177113706244,-0.02814664664638586,0.023987926465415758,-0.0708315360595788,0.008059516784133223,0.048791921395023745,0.06415499517511607
true,0.2356558493099873,0.14408992871138124,-0.20226621543865433,0.012318415468673637,-0.014051684342538801,-0.04365600190818569,-0.13209029180072837
turn,-0.14391491868742062,0.03349987948358594,-0.06838193046544139,0.07115536212906236,0.03905192598262473,0.08175945755047816,-0.013169775992817403
two,-0.19053682355987514,0.14720208530500536,-0.06636489668103614,0.15103492755435152,0.090125744666229,-0.08211984913160308,-0.04934118815311101
uh,-0.22555159783943093,0.07817146639280863,0.05434219411588559,-0.07105772255426018,-0.0036631830091577396,0.1047431419933159,0.06301570090081784
under,-0.013657378783169232,0.00010809246616417648,-0.03916562032934524,0.017671536828123818,-0.07192537470472314,-0.022247923628270747,0.12921666815117913
understand,-0.6248654595789801,-0.012063595260937334,0.20833823114871194,0.163375281966797,0.18047753579675038,-0.04436498742095586,0.12910299334876538
until,0.1313206062039769,-0.1749240015287861,0.08744463714699494,0.03246465758164708,-0.0342874728884553,-0.018267072533029245,-0.023751353982303706
up,-0.025392778131097013,-0.04357087083028952,-0.022967199602586925,0.011456783535974374,-0.02102435688026844,0.026579602980283685,0.07491881892801627
us,-0.03210203425062111,-0.044298704889051195,0.05743730959579735,0.028656033805188764,0.01169803404770634,-0.028981132117914386,0.007590493808908618
use,-0.0552280710048569,0.06662220150184833,0.06104157505555729,0.010377004143357158,0.007205995619182696,-0.05677202569554451,-0.033246679619522546
veri,0.4494909422018259,0.29467203340323267,0.29152410498570624,0.050383249970743116,-0.007734604406459557,-0.4503032720546424,-0.628032454100351
wa,0.013612420949595087,-0.027141914266421988,-0.00150008853344539,0.047238997123318846,0.004194585828706378,-0.011634001761392542,-0.02476999934035556
wait,-0.0844711210272382,0.04393927222927309,-0.16491572232455085,0.00020679181110395836,0.014423074942537951,0.10277506984844371,0.08804263452040452
wake,0.1714022971646553,0.14832107501884276,-0.3676413540464802,0.04213681040801454,-0.0028907946969477074,0.03699397050007901,-0.02832200434823508
walk,0.030499007291773638,0.006571732158108234,0.006977585673353563,-0.0003043825290117517,0.054330292455311166,0.009883666666956661,-0.10795790171648272
wanna,-0.05817991174884539,-0.05515203671846021,-0.06270250302064534,-0.0021666396932083884,0.07560291422922473,0.040389881193275065,0.062208295758644026
want,-0.15211693870946927,-0.04339417025894244,-0.012029894083868748,0.05662638939677333,0.048398114013957154,0.035176236322629624,0.06734026331894229
watch,-0.056639431888161625,0.10518576375039299,-0.13407424225396045,-0.01857585102977167,0.005977080585785975,0.0447700105616949,0.053356670273976635
way,-0.08278704592086024,-0.013075104871023903,0.019207028560317963,-0.028596066389430595,0.055859480070249726,0.024248528188248793,0.02514318036249627
we,-0.039849494310036454,-0.09949461294134207,-0.0101341665118485,0.014871122100562165,0.026321431415653247,0.020148042392928583,0.08813767785409148
well,0.19330120962079878,0.04537938813293266,-0.03074040256615486,-0.051486201165912,-0.021133911536869006,-0.049285560513515694,-0.08603452197128793
went,0.32735060232846314,0.1282237655110231,-0.1837931820446599,-0.16397374116698799,-0.08681206763628958,-0.020721317568089148,-0.00027405942354362487
were,-0.0957200452770872,-0.008922185388969725,-0.010423093208540507,0.0031952876266024117,0.032638959705308744,0.008429533742178271,0.07080154280047417
weve,-0.2061628703592684,-0.2889883957490868,0.13422088673913002,0.10528950630224342,0.2288814211820617,-0.007996847401314854,0.034756299286278866
what,0.002810750189880364,0.007072160231022642,-0.027233504448190612,-0.006627122038474892,0.001694002796189452,0.041681569568270044,-0.01939785629868607
when,0.04966752510777289,-0.008657675726496596,-0.07225086964424372,-0.010299977830116094,0.009045859361015929,-0.01049838300787531,0.0429935217399514
where,-0.07852347274211198,0.03989842928008131,-0.0626404805582018,-0.044645426391138075,0.020110814215686227,0.09562448034177001,0.030175655853940612
whi,0.04588869142098159,-0.017882017648522982,-0.05714404583640035,0.03341504726226578,0.00011522549471410647,0.022667637845267277,-0.027060538538310374
while,-0.09922865268810015,0.12086449698404846,0.006541516532606204,0.03856620518653623,-0.021227755406981373,0.004481659599423339,-0.049997470207557716
who,0.007104941410789626,-0.014488503211331593,-0.04055659088262878,0.015854025261587325,-0.020481716002976588,0.0308447970842666,0.021723046340306196
whoa,-0.1146275904474996,0.05004469325930463,0.020501582400552353,0.02658452506611215,0.013780872164875745,0.05140967854791185,-0.047693760991223515
whole,0.2592336738968941,0.07434724324752362,-0.06150976211334169,-0.18386595461536676,-0.18819826914818574,0.01630350103326982,0.08368956769908135
wild,-0.02539022140549984,0.06659957569978736,0.04734601104947696,0.04411131710311838,-0.02040445912340546,-0.1300222702864123,0.01776004696296575
will,0.0806595638572238,-0.055603074252197585,0.002961594957252782,-0.022143096855495585,0.059383358849588945,-0.008527061412788663,-0.05673128514355988
wind,0.07695051056385802,0.027003669664690807,0.05248190830450557,0.09846191377138178,0.031100595985969207,-0.2806035888365167,-0.005395009453900262
wish,-0.15055876372127922,0.043603531087608685,-0.008998986601187574,0.01305801734837913,-0.02674420113048021,0.03753529581034876,0.0921051072066137
with,0.020119425544862464,-0.005831173430547136,0.004752151858225532,-0.007938353799145797,0.00034266091059462716,-0.006412043423393955,-0.005032667660611316
without,0.08023418215741622,-0.3143617836928233,0.10173838552394877,0.0024421543965572946,-0.019950985864058836,0.06546668241882606,0.08443136506017841
woah,0.249206447202593,0.055893048625584786,-0.28226443462513295,-0.019917607003442996,-0.19027923108559378,0.04061686493403623,0.14674491195197656
woman,-0.09869666328068608,0.09769372503749511,0.09015919253729685,-0.04079638207767484,0.060204726611331444,-0.01584685294540242,-0.09271774588232601
wonder,0.08714559070289195,-0.16556177368121497,0.06061661502125288,0.054301576283337795,-0.003942009463962657,0.13047387373003616,-0.16303387259229785
wont,-0.34387315993024953,-0.012157792324256568,0.07755406223222183,0.12639869091721567,0.08331617221711916,0.04961488274556491,0.01914714414233493
woo,0.14879080796492897,-0.28402008087244807,0.2667243532757604,0.04206751500042606,-0.411630255937173,-0.07343602826354424,0.3115036888321049
word,-0.37163394141465506,0.062469242578669745,-0.12359696668583281,0.1270311407527224,0.19552962520347256,0.14344332672139393,-0.03324242715590684
work,0.025678778965650125,0.06776325006393573,0.03418367012994094,-0.0034165520631419663,-0.06250291423585916,-0.04577131860445756,-0.015934914256072602
world,-0.15911214237432555,-0.06073332645895914,0.030007212678860577,0.04034576758799345,0.03957704367419016,0.043120378344793424,0.06679506654739727
worri,-0.32833447089356116,0.08309882658517162,0.11393414910119282,0.1681656252122446,0.02868677113897746,-0.03624348837233127,-0.02930741277157779
would,-0.11577530950674339,0.09199752704119915,-0.03194199991706384,-0.037842662032221364,0.05251593706137612,0.022401284292197825,0.018645223061256797
wrong,-0.2445784235830023,-0.024887056201996306,0.08549386320022886,-0.0033709421356007078,0.08652524869746729,0.020093986086295545,0.08072332393661134
ya,0.039601268152575295,0.009629950964552212,0.057033888160986215,-0.2710319483688611,0.07365540370646717,0.03156370108865519,0.0595477362955353
yall,0.46419966583016137,0.33831853903666925,-0.17961572557959019,-0.8559652346177367,0.20195044817373245,0.19517190273931034,-0.1640595955826839
ye,0.14096127498220964,0.2029132918897067,0.1376121072525847,-0.08879801652197963,-0.09971608004247504,-0.10153661276755858,-0.1914359647924787
yeah,-0.05422585555017634,0.010200800700879755,-0.032396801877305086,0.002946656466100514,0.025866955087031022,0.007789712546046511,0.0398185326274134
year,0.035338052594906015,-0.03650835222396906,0.0324727116811032,0.08241465693717659,-0.003021431624184133,-0.17891062020802956,0.06821498284299865
yo,-0.06490205116726173,-0.010973278485956946,0.02501356875980519,-0.13428897156282088,0.1124419003866799,0.0530555208593243,0.019653311210240727
you,0.00398730655215573,-0.03132950288832783,-0.010655240343128912,0.012950337527767468,-0.005674437382900791,0.017571996039733043,0.013149540494704987
youd,0.0781445145227815,0.05650819743007133,0.14768069492784744,-0.022989786066093237,-0.06975904808707747,-0.1459053809164099,-0.043679191811109803
youll,0.05200321343025719,0.03745652778133684,-0.13143325615388388,-0.12324291568104626,0.06476523982232457,0.021538513260850174,0.07891267754017252
young,-0.04906295977932584,-0.11643033277218039,0.21336689187977478,0.0569192854249638,-0.3696869023182607,-0.03474102395735212,0.2996350415224115
your,-0.03425360893957728,-0.060342641403732536,0.02176523281905988,0.015187019027008,0.019806999281424077,0.01830993821123634,0.019527061004587908
yourself,-0.0940958934429413,-0.0321564285104888,0.10645535366788311,-0.10781416289797173,0.029190346151384466,0.06285342829378197,0.035567356738330766
youv,-0.04166807151120679,-0.08720206421883987,-0.0083678742236985,0.022489071348371182,0.07373350029423331,-0.0009827053478509995,0.04199814365900244
